quote_id,product,kw,unit_price,qty,subtotal_price,gross_margin_rate,convert_to_order,energy_grant_amount,competitor_a,competitor_b,competitor_c,price_order,is_highest_price,is_compe_a,is_compe_b,is_compe_c,known_num_compe,avg_compe_price,max_compe_price,min_compe_price,competitor_count_available,avg_competitor_price,min_competitor_price,max_competitor_price,price_gap_avg_competitor,price_gap_avg_competitor_pct,price_gap_min_competitor,price_gap_min_competitor_pct,higher_than_avg_competitor,is_lower_than_competitor,effective_price_after_grant,grant_ratio_to_subtotal,estimated_cost,estimated_gross_profit
Q-17055,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17057,I1,22.0,421200.0,1,421200.0,0.614,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,162583.2,258616.8
Q-17059,H1,37.0,349920.0,1,349920.0,0.42340000000000005,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-10080.0,-2.8000000000000003,-10080.0,-2.8000000000000003,0.0,True,127920.0,0.6344307270233196,201763.872,148156.128
Q-17064,I1,22.0,256932.0,1,256932.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,16932.0,7.055,16932.0,7.055,1.0,False,124932.0,0.5137546121152679,98482.03559999999,158449.9644
Q-17065,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,160435.08000000002,260764.91999999998
Q-17068,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,160435.08000000002,260764.91999999998
Q-17080,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,21144.0,8.81,21144.0,8.81,1.0,False,129144.0,0.5054682474037313,161439.2208,99704.77919999999
Q-17096,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,21144.0,8.81,21144.0,8.81,1.0,False,129144.0,0.5054682474037313,161439.2208,99704.77919999999
Q-17098,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17102,H1,37.0,361584.0,2,723168.0,0.442,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,1584.0,0.44,1584.0,0.44,1.0,False,501168.0,0.30698260984999337,403527.74400000006,319640.25599999994
Q-17105,H1,37.0,361584.0,1,361584.0,0.442,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,1584.0,0.44,1584.0,0.44,1.0,False,139584.0,0.6139652196999867,201763.87200000003,159820.12799999997
Q-17120,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17121,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,13248.0,3.6799999999999997,13248.0,3.6799999999999997,1.0,False,151248.0,0.5947788065843621,201740.544,171507.456
Q-17122,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17130,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17137,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17139,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17140,H1,37.0,345371.04,1,345371.04,0.4158,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-14628.960000000021,-4.063600000000006,-14628.960000000021,-4.063600000000006,0.0,True,123371.03999999998,0.6427869574704353,201765.76156800002,143605.27843199996
Q-17141,W,11.0,188500.0,1,188500.0,0.2094,1,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,122500.0,0.35013262599469497,149028.1,39471.899999999994
Q-17142,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17144,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17146,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17151,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17152,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17154,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17157,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17160,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17161,I1,22.0,172018.08,1,172018.08,0.061500000000000006,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-67981.92000000001,-28.325800000000008,-67981.92000000001,-28.325800000000008,0.0,True,40018.07999999999,0.7673611983112474,161438.96808,10579.111919999996
Q-17162,I1,22.0,175008.6,5,875043.0,0.0776,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-64991.399999999994,-27.079749999999997,-64991.399999999994,-27.079749999999997,0.0,True,743043.0,0.15084972967042762,807139.6632,67903.33680000005
Q-17166,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,161444.2752,108123.7248
Q-17169,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,161444.2752,108123.7248
Q-17175,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,19080.0,5.3,19080.0,5.3,1.0,False,157080.0,0.5856283634061412,201746.376,177333.624
Q-17176,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,19080.0,5.3,19080.0,5.3,1.0,False,157080.0,0.5856283634061412,201746.376,177333.624
Q-17180,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17181,I1,22.0,261144.0,3,783432.0,0.3818,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,21144.0,8.81,21144.0,8.81,1.0,False,651432.0,0.16848941580124377,484317.6624000001,299114.3375999999
Q-17188,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,19080.0,5.3,19080.0,5.3,1.0,False,157080.0,0.5856283634061412,201746.376,177333.624
Q-17189,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,21144.0,8.81,21144.0,8.81,1.0,False,129144.0,0.5054682474037313,161439.2208,99704.77919999999
Q-17191,N1,75.0,647280.0,1,647280.0,0.311,1,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-182720.0,-22.014457831325302,-112720.0,-14.83157894736842,0.0,True,272280.0,0.5793474230626622,445975.92000000004,201304.07999999996
Q-17192,A1,15.0,225990.0,1,225990.0,0.29960000000000003,1,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,55990.0,32.935294117647054,55990.0,32.935294117647054,1.0,False,135990.0,0.39824771007566706,158283.39599999998,67706.60400000002
Q-17211,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17215,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17217,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17218,H1,37.0,583200.0,2,1166400.0,0.6541,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,223200.0,62.0,223200.0,62.0,1.0,False,944400.0,0.19032921810699588,403457.76,762942.24
Q-17221,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,19080.0,5.3,19080.0,5.3,1.0,False,157080.0,0.5856283634061412,201746.376,177333.624
Q-17224,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,19080.0,5.3,19080.0,5.3,1.0,False,157080.0,0.5856283634061412,201746.376,177333.624
Q-17227,I1,22.0,261144.0,1,261144.0,0.3818,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,21144.0,8.81,21144.0,8.81,1.0,False,129144.0,0.5054682474037313,161439.2208,99704.77919999999
Q-17229,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17242,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,161444.2752,108123.7248
Q-17243,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,161444.2752,108123.7248
Q-17248,Q,7.5,166400.0,1,166400.0,0.21309999999999998,0,45000,130000.0,,,1,1,True,False,False,1,130000.0,130000.0,130000.0,1,130000.0,130000.0,130000.0,36400.0,28.000000000000004,36400.0,28.000000000000004,1.0,False,121400.0,0.2704326923076923,130940.16,35459.84
Q-17250,O1,75.0,636840.0,1,636840.0,0.2622,0,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-193160.0,-23.272289156626506,-123160.0,-16.205263157894738,0.0,True,261840.0,0.5888449218013944,469860.552,166979.44799999997
Q-17251,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,161444.2752,108123.7248
Q-17253,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,119600.0,0.35560344827586204,149018.24,36581.76000000001
Q-17254,W,11.0,185600.0,1,185600.0,0.1971,1,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,119600.0,0.35560344827586204,149018.24,36581.76000000001
Q-17256,H1,37.0,355752.0,1,355752.0,0.3933,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,-4248.0,-1.18,-4248.0,-1.18,0.0,True,133752.0,0.6240302233016258,215834.7384,139917.2616
Q-17259,J1,55.0,938800.0,1,938800.0,0.5183,1,181500,620000.0,,,1,1,True,False,False,1,620000.0,620000.0,620000.0,1,620000.0,620000.0,620000.0,318800.0,51.41935483870967,318800.0,51.41935483870967,1.0,False,757300.0,0.19333191308052833,452219.96,486580.04
Q-17275,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,161444.2752,108123.7248
Q-17280,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17282,Q,7.5,260000.0,1,260000.0,0.4448,1,45000,130000.0,,,1,1,True,False,False,1,130000.0,130000.0,130000.0,1,130000.0,130000.0,130000.0,130000.0,100.0,130000.0,100.0,1.0,False,215000.0,0.17307692307692307,144352.0,115648.0
Q-17284,A1,15.0,364500.0,1,364500.0,0.5658,1,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,194500.0,114.41176470588235,194500.0,114.41176470588235,1.0,False,274500.0,0.24691358024691357,158265.90000000002,206234.09999999998
Q-17288,Q,7.5,163800.0,1,163800.0,0.0902,1,45000,130000.0,,,1,1,True,False,False,1,130000.0,130000.0,130000.0,1,130000.0,130000.0,130000.0,33800.0,26.0,33800.0,26.0,1.0,False,118800.0,0.27472527472527475,149025.24,14774.76000000001
Q-17289,J1,55.0,938800.0,1,938800.0,0.515,1,181500,620000.0,,,1,1,True,False,False,1,620000.0,620000.0,620000.0,1,620000.0,620000.0,620000.0,318800.0,51.41935483870967,318800.0,51.41935483870967,1.0,False,757300.0,0.19333191308052833,455318.0,483482.0
Q-17290,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17293,I1,22.0,421200.0,1,421200.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,161445.96,259754.04
Q-17295,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,160435.08000000002,260764.91999999998
Q-17296,A1,15.0,364500.0,1,364500.0,0.5658,1,90000,170000.0,,,1,1,True,False,False,1,170000.0,170000.0,170000.0,1,170000.0,170000.0,170000.0,194500.0,114.41176470588235,194500.0,114.41176470588235,1.0,False,274500.0,0.24691358024691357,158265.90000000002,206234.09999999998
Q-17301,N1,75.0,678600.0,3,2035800.0,0.3392,0,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-151400.0,-18.24096385542169,-81400.0,-10.710526315789473,0.0,True,1660800.0,0.18420277040966695,1345256.6400000001,690543.3599999999
Q-17302,H1,37.0,379080.0,1,379080.0,0.4678,0,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,19080.0,5.3,19080.0,5.3,1.0,False,157080.0,0.5856283634061412,201746.376,177333.624
Q-17304,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,160435.08000000002,260764.91999999998
Q-17309,I1,22.0,175008.6,4,700034.4,0.0776,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-64991.399999999994,-27.079749999999997,-64991.399999999994,-27.079749999999997,0.0,True,568034.4,0.18856216208803453,645711.73056,54322.66943999997
Q-17320,N1,75.0,678600.0,1,678600.0,0.3456,1,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-151400.0,-18.24096385542169,-81400.0,-10.710526315789473,0.0,True,303600.0,0.5526083112290009,444075.83999999997,234524.16000000003
Q-17324,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,19080.0,5.3,19080.0,5.3,1.0,False,157080.0,0.5856283634061412,201746.376,177333.624
Q-17329,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,160435.08000000002,260764.91999999998
Q-17337,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,16932.0,7.055,16932.0,7.055,1.0,False,124932.0,0.5137546121152679,161430.3756,95501.6244
Q-17338,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,16932.0,7.055,16932.0,7.055,1.0,False,124932.0,0.5137546121152679,161430.3756,95501.6244
Q-17341,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,16932.0,7.055,16932.0,7.055,1.0,False,124932.0,0.5137546121152679,161430.3756,95501.6244
Q-17342,I1,22.0,256932.0,1,256932.0,0.37170000000000003,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,16932.0,7.055,16932.0,7.055,1.0,False,124932.0,0.5137546121152679,161430.3756,95501.6244
Q-17346,I1,22.0,421200.0,1,421200.0,0.6191,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,289200.0,0.31339031339031337,160435.08000000002,260764.91999999998
Q-17352,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,13248.0,3.6799999999999997,13248.0,3.6799999999999997,1.0,False,151248.0,0.5947788065843621,201740.544,171507.456
Q-17353,I1,22.0,421200.0,3,1263600.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,1131600.0,0.10446343779677113,484337.87999999995,779262.1200000001
Q-17355,I1,22.0,421200.0,3,1263600.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,181200.0,75.5,181200.0,75.5,1.0,False,1131600.0,0.10446343779677113,484337.87999999995,779262.1200000001
Q-17372,H1,37.0,379080.0,1,379080.0,0.4678,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,19080.0,5.3,19080.0,5.3,1.0,False,157080.0,0.5856283634061412,201746.376,177333.624
Q-17377,N1,75.0,678600.0,1,678600.0,0.3456,1,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-151400.0,-18.24096385542169,-81400.0,-10.710526315789473,0.0,True,303600.0,0.5526083112290009,444075.83999999997,234524.16000000003
Q-17378,I1,22.0,269568.0,1,269568.0,0.4011,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,161444.2752,108123.7248
Q-17387,N1,75.0,533000.0,3,1599000.0,0.47490000000000004,0,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-297000.0,-35.78313253012048,-227000.0,-29.86842105263158,0.0,True,1224000.0,0.23452157598499063,839634.8999999998,759365.1000000002
Q-17388,W,11.0,176900.0,1,176900.0,0.1559,0,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,110900.0,0.3730921424533635,149321.28999999998,27578.71000000002
Q-17392,I1,22.0,269568.0,1,269568.0,0.4048,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,29568.0,12.32,29568.0,12.32,1.0,False,137568.0,0.4896723646723647,160446.8736,109121.12640000001
Q-17400,I1,22.0,273780.0,1,273780.0,0.4103,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,33780.0,14.075,33780.0,14.075,1.0,False,141780.0,0.48213894367740523,161448.066,112331.93400000001
Q-17401,N1,75.0,647280.0,1,647280.0,0.311,1,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-182720.0,-22.014457831325302,-112720.0,-14.83157894736842,0.0,True,272280.0,0.5793474230626622,445975.92000000004,201304.07999999996
Q-17404,W,11.0,182700.0,1,182700.0,0.1843,1,66000,,,,1,1,False,False,False,0,,,,0,,,,,,,,,False,116700.0,0.361247947454844,149028.38999999998,33671.610000000015
Q-17416,I1,22.0,175008.6,13,2275111.8,0.0776,0,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-64991.399999999994,-27.079749999999997,-64991.399999999994,-27.079749999999997,0.0,True,2143111.8,0.05801912679631832,2098563.12432,176548.67567999987
Q-17416,I1,22.0,175008.6,3,525025.8,0.0776,0,132000,240000.0,,,2,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-64991.399999999994,-27.079749999999997,-64991.399999999994,-27.079749999999997,0.0,True,393025.80000000005,0.25141621611737935,484283.79792000004,40742.002080000006
Q-17416,I1,22.0,175008.6,4,700034.4,0.0776,0,132000,240000.0,,,3,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,-64991.399999999994,-27.079749999999997,-64991.399999999994,-27.079749999999997,0.0,True,568034.4,0.18856216208803453,645711.73056,54322.66943999997
Q-17418,H1,37.0,373248.0,1,373248.0,0.4595,1,222000,360000.0,,,1,1,True,False,False,1,360000.0,360000.0,360000.0,1,360000.0,360000.0,360000.0,13248.0,3.6799999999999997,13248.0,3.6799999999999997,1.0,False,151248.0,0.5947788065843621,201740.544,171507.456
Q-17429,I1,22.0,256932.0,1,256932.0,0.6167,1,132000,240000.0,,,1,1,True,False,False,1,240000.0,240000.0,240000.0,1,240000.0,240000.0,240000.0,16932.0,7.055,16932.0,7.055,1.0,False,124932.0,0.5137546121152679,98482.03559999999,158449.9644
Q-17446,N1,75.0,678600.0,1,678600.0,0.3456,1,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-151400.0,-18.24096385542169,-81400.0,-10.710526315789473,0.0,True,303600.0,0.5526083112290009,444075.83999999997,234524.16000000003
Q-17447,N1,75.0,678600.0,1,678600.0,0.3456,1,375000,760000.0,900000.0,,1,1,True,True,False,2,830000.0,900000.0,760000.0,2,830000.0,760000.0,900000.0,-151400.0,-18.24096385542169,-81400.0,-10.710526315789473,0.0,True,303600.0,0.5526083112290009,444075.83999999997,234524.16000000003
